wall_time_ns,elapsed_s,gpu_id,sm_active,sm_occupancy,tensor_active,fp32_active,fp16_active,fp64_active,dram_active,gpu_util_pct,fb_used_mib
1788255250984191934,58.425213,3,0.000,0.000,0.000,0.001,0.000,0.000,0.025,44,56010
1788255250984221660,58.425242,2,0.052,0.005,0.017,0.000,0.000,0.000,0.036,81,56816
1788255251186148665,58.627170,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28,56010
1788255251186188807,58.627210,2,0.000,0.000,0.000,0.000,0.000,0.000,0.041,100,56816
1788255251388122680,58.829145,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56010
1788255251388151219,58.829172,2,0.000,0.000,0.000,0.000,0.000,0.000,0.020,100,56816
1788255251590076352,59.031098,3,0.000,0.000,0.000,0.002,0.000,0.000,0.061,0,56010
1788255251590104160,59.031125,2,0.058,0.006,0.019,0.000,0.000,0.000,0.135,79,56816
1788255251791912955,59.232935,3,0.155,0.021,0.091,0.002,0.000,0.000,0.123,14,56010
1788255251791943475,59.232965,2,0.035,0.032,0.000,0.002,0.000,0.000,0.092,100,56816
1788255251993751830,59.434773,3,0.143,0.020,0.084,0.002,0.000,0.000,0.089,21,56010
1788255251993781981,59.434803,2,0.000,0.000,0.000,0.000,0.000,0.000,0.034,34,56816
1788255252195552983,59.636575,3,0.253,0.035,0.150,0.000,0.000,0.000,0.136,14,56010
1788255252195575405,59.636596,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,56816
1788255252397492281,59.838514,3,0.141,0.019,0.083,0.001,0.000,0.000,0.086,20,56010
1788255252397522228,59.838543,2,0.000,0.000,0.000,0.000,0.000,0.000,0.013,4,56816
1788255252599458940,60.040481,3,0.115,0.016,0.067,0.002,0.000,0.000,0.104,14,56010
1788255252599501804,60.040523,2,0.016,0.002,0.005,0.000,0.000,0.000,0.013,0,56816
1788255252801335722,60.242357,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21,56010
1788255252801365544,60.242387,2,0.072,0.066,0.000,0.000,0.000,0.000,0.043,22,56816
1788255253003250124,60.444271,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56010
1788255253003285746,60.444307,2,0.000,0.000,0.000,0.000,0.000,0.000,0.027,100,56816
1788255253205032658,60.646054,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56010
1788255253205056753,60.646078,2,0.000,0.000,0.000,0.000,0.000,0.000,0.025,100,56816
1788255253407042338,60.848064,3,0.000,0.000,0.000,0.003,0.000,0.000,0.059,0,56010
1788255253407076636,60.848098,2,0.000,0.000,0.000,0.000,0.000,0.000,0.046,41,56816
1788255253609440472,61.050467,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15,56010
1788255253609475149,61.050496,2,0.000,0.000,0.000,0.000,0.000,0.000,0.026,92,56816
1788255253811400585,61.252422,3,0.000,0.000,0.000,0.003,0.000,0.000,0.030,0,56010
1788255253811429780,61.252451,2,0.069,0.063,0.000,0.000,0.000,0.000,0.052,93,56816
1788255254013346147,61.454368,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56010
1788255254013382742,61.454404,2,0.029,0.027,0.000,0.000,0.000,0.000,0.025,100,56816
1788255254215324954,61.656346,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56010
1788255254215364774,61.656386,2,0.000,0.000,0.000,0.000,0.000,0.000,0.027,100,56816
1788255254417365576,61.858387,3,0.000,0.000,0.000,0.003,0.000,0.000,0.030,8,56010
1788255254417398718,61.858419,2,0.000,0.000,0.000,0.001,0.000,0.000,0.098,100,56816
1788255254619160289,62.060182,3,0.000,0.000,0.000,0.003,0.000,0.000,0.030,0,56010
1788255254619192167,62.060213,2,0.000,0.000,0.000,0.001,0.000,0.000,0.098,56,56816
1788255254821060319,62.262082,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8,56030
1788255254821090403,62.262111,2,0.000,0.000,0.000,0.000,0.000,0.000,0.027,100,56816
1788255255022944000,62.463965,3,0.140,0.020,0.094,0.003,0.000,0.000,0.084,16,56030
1788255255022971625,62.463993,2,0.000,0.000,0.000,0.000,0.000,0.000,0.022,13,56816
1788255255224760025,62.665781,3,0.154,0.021,0.103,0.003,0.000,0.000,0.089,16,56030
1788255255224790257,62.665811,2,0.000,0.000,0.000,0.001,0.000,0.000,0.024,7,56816
1788255255426631842,62.867653,3,0.154,0.021,0.103,0.002,0.000,0.000,0.085,21,56030
1788255255426657393,62.867678,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255255628752360,63.069774,3,0.000,0.000,0.000,0.003,0.000,0.000,0.060,32,56030
1788255255628783458,63.069804,2,0.074,0.011,0.037,0.000,0.000,0.000,0.025,0,56816
1788255255830643350,63.271665,3,0.000,0.000,0.000,0.000,0.000,0.000,0.010,97,56030
1788255255830669203,63.271690,2,0.000,0.000,0.000,0.000,0.000,0.000,0.012,7,56816
1788255256032693094,63.473715,3,0.039,0.034,0.000,0.000,0.000,0.000,0.038,31,56030
1788255256032731640,63.473753,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255256234782265,63.675804,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56030
1788255256234813530,63.675834,2,0.069,0.063,0.000,0.000,0.000,0.000,0.041,65,56816
1788255256436682290,63.877704,3,0.059,0.007,0.019,0.000,0.000,0.000,0.027,95,56030
1788255256436715926,63.877737,2,0.067,0.061,0.000,0.000,0.000,0.000,0.037,100,56816
1788255256638396164,64.079417,3,0.000,0.000,0.000,0.000,0.000,0.000,0.006,100,56030
1788255256638420443,64.079442,2,0.000,0.000,0.000,0.000,0.000,0.000,0.006,100,56816
1788255256840212004,64.281233,3,0.000,0.000,0.000,0.000,0.000,0.000,0.021,100,56030
1788255256840233761,64.281255,2,0.000,0.000,0.000,0.000,0.000,0.000,0.021,100,56816
1788255257042128206,64.483150,3,0.068,0.008,0.021,0.000,0.000,0.000,0.048,100,56030
1788255257042155212,64.483176,2,0.137,0.020,0.086,0.000,0.000,0.000,0.072,100,56816
1788255257243909227,64.684931,3,0.025,0.003,0.007,0.001,0.000,0.000,0.061,87,56030
1788255257243938720,64.684960,2,0.000,0.000,0.000,0.000,0.000,0.000,0.040,22,56816
1788255257445912934,64.886935,3,0.069,0.009,0.023,0.002,0.000,0.000,0.071,12,56030
1788255257445943104,64.886964,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255257647650858,65.088672,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56030
1788255257647677677,65.088699,2,0.000,0.000,0.000,0.000,0.000,0.000,0.009,22,56816
1788255257849390232,65.290412,3,0.114,0.015,0.045,0.000,0.000,0.000,0.044,8,56030
1788255257849416798,65.290438,2,0.028,0.003,0.010,0.000,0.000,0.000,0.044,100,56816
1788255258051362744,65.492384,3,0.068,0.009,0.033,0.002,0.000,0.000,0.050,12,56030
1788255258051395997,65.492417,2,0.102,0.018,0.068,0.000,0.000,0.000,0.026,10,56816
1788255258253262770,65.694285,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56030
1788255258253298331,65.694319,2,0.069,0.063,0.000,0.000,0.000,0.000,0.040,37,56816
1788255258455170196,65.896192,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56030
1788255258455202317,65.896223,2,0.067,0.062,0.000,0.000,0.000,0.000,0.041,100,56816
1788255258656926810,66.097948,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56030
1788255258656951710,66.097973,2,0.000,0.000,0.000,0.000,0.000,0.000,0.026,100,56816
1788255258858798745,66.299820,3,0.003,0.000,0.002,0.000,0.000,0.000,0.063,57,56030
1788255258858823244,66.299844,2,0.000,0.000,0.000,0.000,0.000,0.000,0.043,86,56816
1788255259060598600,66.501620,3,0.000,0.000,0.000,0.000,0.000,0.000,0.048,3,56030
1788255259060627675,66.501648,2,0.081,0.072,0.000,0.000,0.000,0.000,0.046,49,56816
1788255259262425370,66.703447,3,0.072,0.010,0.046,0.002,0.000,0.000,0.092,15,56030
1788255259262453656,66.703475,2,0.058,0.007,0.020,0.003,0.000,0.000,0.062,89,56816
1788255259464312941,66.905334,3,0.000,0.000,0.000,0.002,0.000,0.000,0.062,14,56030
1788255259464344791,66.905366,2,0.000,0.000,0.000,0.000,0.000,0.000,0.037,15,56816
1788255259666305686,67.107327,3,0.111,0.015,0.071,0.000,0.000,0.000,0.046,7,56030
1788255259666334304,67.107355,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,56816
1788255259868125530,67.309147,3,0.107,0.015,0.069,0.002,0.000,0.000,0.076,15,56030
1788255259868153957,67.309175,2,0.058,0.008,0.028,0.000,0.000,0.000,0.036,3,56816
1788255260069949625,67.510971,3,0.000,0.000,0.000,0.002,0.000,0.000,0.134,22,56030
1788255260069977630,67.510998,2,0.044,0.009,0.028,0.003,0.000,0.000,0.049,11,56816
1788255260271759702,67.712781,3,0.095,0.013,0.061,0.002,0.000,0.000,0.067,22,56030
1788255260271794839,67.712816,2,0.000,0.000,0.000,0.000,0.000,0.000,0.015,22,56816
1788255260473618669,67.914640,3,0.144,0.020,0.093,0.002,0.000,0.000,0.124,19,56030
1788255260473645980,67.914667,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255260675480659,68.116502,3,0.000,0.000,0.000,0.001,0.000,0.000,0.026,10,56030
1788255260675506229,68.116527,2,0.000,0.000,0.000,0.000,0.000,0.000,0.022,3,56816
1788255260877448599,68.318470,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56030
1788255260877481254,68.318502,2,0.000,0.000,0.000,0.000,0.000,0.000,0.027,67,56816
1788255261079298049,68.520319,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56030
1788255261079332395,68.520353,2,0.000,0.000,0.000,0.000,0.000,0.000,0.028,100,56816
1788255261281079406,68.722101,3,0.053,0.007,0.038,0.000,0.000,0.000,0.020,2,56030
1788255261281106406,68.722127,2,0.353,0.099,0.240,0.000,0.000,0.000,0.108,100,56816
1788255261483132553,68.924154,3,0.000,0.000,0.000,0.003,0.000,0.000,0.047,15,56030
1788255261483168583,68.924190,2,0.000,0.000,0.000,0.000,0.000,0.000,0.004,62,56816
1788255261684990881,69.126013,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56030
1788255261685022180,69.126043,2,0.000,0.000,0.000,0.000,0.000,0.000,0.027,56,56816
1788255261886788388,69.327810,3,0.000,0.000,0.000,0.003,0.000,0.000,0.028,8,56030
1788255261886816350,69.327837,2,0.148,0.022,0.106,0.005,0.000,0.000,0.070,86,56816
1788255262088595246,69.529617,3,0.133,0.019,0.096,0.003,0.000,0.000,0.106,21,56030
1788255262088624689,69.529646,2,0.112,0.021,0.072,0.000,0.000,0.000,0.044,19,56816
1788255262290526841,69.731548,3,0.000,0.000,0.000,0.000,0.000,0.000,0.030,12,56030
1788255262290559505,69.731580,2,0.000,0.000,0.000,0.000,0.000,0.000,0.032,16,56816
1788255262492419956,69.933441,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56030
1788255262492446881,69.933468,2,0.000,0.000,0.000,0.000,0.000,0.000,0.027,70,56816
1788255262694225082,70.135246,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56030
1788255262694250589,70.135272,2,0.067,0.061,0.000,0.000,0.000,0.000,0.055,100,56816
1788255262896037135,70.337059,3,0.158,0.022,0.114,0.000,0.000,0.000,0.060,8,56030
1788255262896065258,70.337086,2,0.337,0.056,0.270,0.003,0.000,0.000,0.100,100,56816
1788255263097984382,70.539006,3,0.000,0.000,0.000,0.000,0.000,0.000,0.046,11,56052
1788255263098019023,70.539040,2,0.000,0.000,0.000,0.008,0.000,0.000,0.211,68,56816
1788255263299788406,70.740810,3,0.176,0.025,0.127,0.000,0.000,0.000,0.034,7,56052
1788255263299816091,70.740837,2,0.000,0.000,0.000,0.000,0.000,0.000,0.010,51,56816
1788255263501560855,70.942582,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56052
1788255263501585900,70.942607,2,0.075,0.067,0.000,0.007,0.000,0.000,0.078,100,56816
1788255263703471051,71.144492,3,0.000,0.000,0.000,0.000,0.000,0.000,0.007,65,56052
1788255263703505082,71.144526,2,0.064,0.007,0.021,0.000,0.000,0.000,0.013,25,56816
1788255263905544555,71.346566,3,0.000,0.000,0.000,0.000,0.000,0.000,0.027,97,56052
1788255263905573539,71.346594,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255264107526552,71.548548,3,0.041,0.037,0.000,0.000,0.000,0.000,0.046,89,56052
1788255264107554806,71.548576,2,0.000,0.000,0.000,0.001,0.000,0.000,0.040,3,56816
1788255264309483664,71.750505,3,0.086,0.013,0.042,0.000,0.000,0.000,0.022,100,56078
1788255264309520486,71.750541,2,0.072,0.011,0.038,0.000,0.000,0.000,0.017,11,56816
1788255264511395405,71.952417,3,0.072,0.066,0.000,0.000,0.000,0.000,0.022,100,56078
1788255264511431077,71.952452,2,0.000,0.000,0.000,0.000,0.000,0.000,0.006,82,56816
1788255264713257054,72.154279,3,0.000,0.000,0.000,0.000,0.000,0.000,0.035,100,56078
1788255264713284457,72.154305,2,0.074,0.068,0.000,0.000,0.000,0.000,0.022,100,56816
1788255264914990564,72.356012,3,0.000,0.000,0.000,0.000,0.000,0.000,0.006,100,56078
1788255264915018041,72.356039,2,0.000,0.000,0.000,0.000,0.000,0.000,0.021,100,56816
1788255265116769978,72.557792,3,0.067,0.061,0.000,0.000,0.000,0.000,0.015,10,56078
1788255265116796479,72.557817,2,0.000,0.000,0.000,0.000,0.000,0.000,0.026,100,56816
1788255265318637242,72.759659,3,0.000,0.000,0.000,0.000,0.000,0.000,0.014,5,56078
1788255265318668901,72.759690,2,0.000,0.000,0.000,0.001,0.000,0.000,0.126,100,56816
1788255265520478769,72.961500,3,0.086,0.013,0.045,0.002,0.000,0.000,0.043,9,56078
1788255265520508935,72.961530,2,0.147,0.021,0.093,0.001,0.000,0.000,0.084,26,56816
1788255265722426542,73.163448,3,0.086,0.013,0.045,0.000,0.000,0.000,0.030,9,56078
1788255265722456912,73.163478,2,0.147,0.021,0.093,0.001,0.000,0.000,0.073,12,56816
1788255265924224900,73.365246,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56078
1788255265924252328,73.365273,2,0.000,0.000,0.000,0.000,0.000,0.000,0.041,51,56816
1788255266126067371,73.567089,3,0.000,0.000,0.000,0.002,0.000,0.000,0.038,10,56106
1788255266126093720,73.567115,2,0.095,0.045,0.028,0.000,0.000,0.000,0.057,87,56816
1788255266327934572,73.768955,3,0.087,0.014,0.045,0.000,0.000,0.000,0.032,9,56106
1788255266327953198,73.768974,2,0.075,0.008,0.025,0.000,0.000,0.000,0.031,14,56816
1788255266529784165,73.970806,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56106
1788255266529811597,73.970832,2,0.000,0.000,0.000,0.000,0.000,0.000,0.027,66,56816
1788255266731424360,74.172446,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56106
1788255266731441441,74.172462,2,0.013,0.012,0.000,0.000,0.000,0.000,0.019,100,56816
1788255266933310187,74.374331,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56106
1788255266933334493,74.374355,2,0.073,0.066,0.000,0.001,0.000,0.000,0.105,100,56816
1788255267135233619,74.576255,3,0.172,0.156,0.000,0.003,0.000,0.000,0.116,68,56106
1788255267135263230,74.576284,2,0.000,0.000,0.000,0.000,0.000,0.000,0.030,51,56816
1788255267337060884,74.778082,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56106
1788255267337088954,74.778110,2,0.000,0.000,0.000,0.000,0.000,0.000,0.027,61,56816
1788255267539050540,74.980072,3,0.161,0.023,0.101,0.003,0.000,0.000,0.094,15,56106
1788255267539091257,74.980112,2,0.043,0.037,0.001,0.000,0.000,0.000,0.010,73,56816
1788255267740971388,75.181993,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56106
1788255267740995458,75.182016,2,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0,56816
1788255267942945758,75.383967,3,0.033,0.005,0.020,0.003,0.000,0.000,0.087,15,56106
1788255267942976799,75.383998,2,0.074,0.068,0.000,0.002,0.000,0.000,0.066,95,56816
1788255268144754179,75.585776,3,0.000,0.000,0.000,0.000,0.000,0.000,0.031,7,56106
1788255268144780254,75.585801,2,0.056,0.051,0.000,0.000,0.000,0.000,0.052,100,56816
1788255268346697914,75.787719,3,0.000,0.000,0.000,0.003,0.000,0.000,0.061,7,56106
1788255268346727806,75.787749,2,0.000,0.000,0.000,0.000,0.000,0.000,0.088,100,56816
1788255268548515954,75.989537,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56106
1788255268548543923,75.989565,2,0.000,0.000,0.000,0.000,0.000,0.000,0.041,67,56816
1788255268750335147,76.191357,3,0.000,0.000,0.000,0.003,0.000,0.000,0.061,7,56106
1788255268750362505,76.191383,2,0.082,0.044,0.028,0.002,0.000,0.000,0.047,94,56816
1788255268952273692,76.393295,3,0.000,0.000,0.000,0.000,0.000,0.000,0.031,7,56106
1788255268952304612,76.393326,2,0.257,0.054,0.190,0.000,0.000,0.000,0.029,17,56816
1788255269154295290,76.595317,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56106
1788255269154328103,76.595349,2,0.000,0.000,0.000,0.000,0.000,0.000,0.027,65,56816
1788255269356281976,76.797303,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56106
1788255269356311872,76.797333,2,0.000,0.000,0.000,0.000,0.000,0.000,0.041,100,56816
1788255269558144434,76.999166,3,0.000,0.000,0.000,0.003,0.000,0.000,0.061,0,56106
1788255269558171661,76.999193,2,0.000,0.000,0.000,0.003,0.000,0.000,0.143,100,56816
1788255269760029894,77.201051,3,0.000,0.000,0.000,0.000,0.000,0.000,0.031,17,56106
1788255269760057812,77.201079,2,0.432,0.073,0.350,0.008,0.000,0.000,0.120,67,56816
1788255269961887061,77.402909,3,0.117,0.017,0.082,0.003,0.000,0.000,0.089,10,56106
1788255269961914498,77.402935,2,0.038,0.005,0.023,0.002,0.000,0.000,0.106,36,56816
1788255270163893335,77.604916,3,0.104,0.015,0.072,0.003,0.000,0.000,0.088,17,56106
1788255270163925037,77.604946,2,0.000,0.000,0.000,0.000,0.000,0.000,0.072,20,56816
1788255270365851344,77.806873,3,0.119,0.018,0.083,0.000,0.000,0.000,0.045,17,56106
1788255270365888587,77.806910,2,0.009,0.001,0.003,0.000,0.000,0.000,0.010,12,56816
1788255270567659626,78.008681,3,0.000,0.000,0.000,0.000,0.000,0.000,0.044,17,56106
1788255270567688546,78.008709,2,0.000,0.000,0.000,0.000,0.000,0.000,0.064,76,56816
1788255270769498456,78.210520,3,0.164,0.024,0.115,0.000,0.000,0.000,0.036,0,56106
1788255270769529009,78.210550,2,0.032,0.003,0.011,0.001,0.000,0.000,0.049,59,56816
1788255270971327959,78.412349,3,0.141,0.021,0.099,0.000,0.000,0.000,0.088,16,56106
1788255270971358421,78.412379,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7,56816
1788255271173318975,78.614340,3,0.165,0.024,0.115,0.004,0.000,0.000,0.064,16,56106
1788255271173350543,78.614371,2,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0,56816
1788255271375264895,78.816287,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16,56106
1788255271375298093,78.816319,2,0.067,0.062,0.000,0.000,0.000,0.000,0.027,53,56816
1788255271577175878,79.018198,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56106
1788255271577210285,79.018231,2,0.000,0.000,0.000,0.000,0.000,0.000,0.056,100,56816
1788255271778995148,79.220017,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56106
1788255271779026855,79.220048,2,0.000,0.000,0.000,0.000,0.000,0.000,0.117,100,56816
1788255271980821226,79.421843,3,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0,56106
1788255271980843388,79.421864,2,0.000,0.000,0.000,0.003,0.000,0.000,0.012,84,56816
1788255272182766323,79.623788,3,0.069,0.062,0.000,0.000,0.000,0.000,0.040,61,56106
1788255272182796712,79.623817,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255272384783782,79.825805,3,0.000,0.000,0.000,0.000,0.000,0.000,0.012,100,56106
1788255272384817509,79.825838,2,0.459,0.081,0.384,0.005,0.000,0.000,0.057,0,56816
1788255272586759252,80.027781,3,0.000,0.000,0.000,0.002,0.000,0.000,0.017,85,56138
1788255272586796808,80.027818,2,0.000,0.000,0.000,0.000,0.000,0.000,0.006,72,56816
1788255272788757977,80.229779,3,0.000,0.000,0.000,0.000,0.000,0.000,0.037,100,56138
1788255272788791048,80.229812,2,0.000,0.000,0.000,0.000,0.000,0.000,0.022,100,56816
1788255272990840891,80.431862,3,0.000,0.000,0.000,0.000,0.000,0.000,0.035,100,56138
1788255272990869279,80.431890,2,0.316,0.062,0.230,0.000,0.000,0.000,0.064,96,56816
1788255273192751912,80.633773,3,0.085,0.013,0.042,0.000,0.000,0.000,0.064,100,56138
1788255273192779960,80.633801,2,0.345,0.069,0.251,0.000,0.000,0.000,0.064,89,56816
1788255273394681192,80.835703,3,0.062,0.056,0.000,0.000,0.000,0.000,0.016,100,56138
1788255273394712538,80.835734,2,0.000,0.000,0.000,0.000,0.000,0.000,0.038,100,56816
1788255273596487363,81.037509,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74,56138
1788255273596515152,81.037536,2,0.000,0.000,0.000,0.000,0.000,0.000,0.041,100,56816
1788255273798301863,81.239323,3,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0,56138
1788255273798331893,81.239353,2,0.470,0.320,0.086,0.000,0.000,0.000,0.178,100,56816
1788255274000228917,81.441251,3,0.083,0.012,0.042,0.002,0.000,0.000,0.054,0,56138
1788255274000254213,81.441275,2,0.417,0.073,0.349,0.008,0.000,0.000,0.174,74,56816
1788255274202170932,81.643193,3,0.000,0.000,0.000,0.000,0.000,0.000,0.015,15,56138
1788255274202197802,81.643219,2,0.065,0.058,0.000,0.000,0.000,0.000,0.038,55,56816
1788255274404153055,81.845175,3,0.066,0.010,0.033,0.000,0.000,0.000,0.023,5,56138
1788255274404185953,81.845207,2,0.265,0.045,0.188,0.007,0.000,0.000,0.084,100,56816
1788255274605980986,82.047003,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5,56138
1788255274606013878,82.047035,2,0.000,0.000,0.000,0.000,0.000,0.000,0.027,88,56816
1788255274807523157,82.248544,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56138
1788255274807542681,82.248564,2,0.067,0.061,0.000,0.000,0.000,0.000,0.056,100,56816
1788255275009450881,82.450473,3,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0,56138
1788255275009484808,82.450506,2,0.535,0.331,0.163,0.000,0.000,0.000,0.205,100,56816
1788255275211223219,82.652245,3,0.000,0.000,0.000,0.000,0.000,0.000,0.066,0,56138
1788255275211252123,82.652273,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54,56816
1788255275413143896,82.854166,3,0.047,0.007,0.029,0.003,0.000,0.000,0.050,69,56140
1788255275413174561,82.854196,2,0.137,0.020,0.106,0.001,0.000,0.000,0.044,31,56816
1788255275614997894,83.056020,3,0.000,0.000,0.000,0.000,0.000,0.000,0.012,8,56140
1788255275615028044,83.056049,2,0.075,0.067,0.000,0.000,0.000,0.000,0.043,100,56816
1788255275816817122,83.257839,3,0.088,0.013,0.054,0.001,0.000,0.000,0.045,7,56140
1788255275816845844,83.257867,2,0.115,0.020,0.077,0.000,0.000,0.000,0.051,16,56816
1788255276018685671,83.459707,3,0.156,0.023,0.095,0.000,0.000,0.000,0.094,0,56140
1788255276018715899,83.459737,2,0.060,0.007,0.019,0.000,0.000,0.000,0.036,7,56816
1788255276220503889,83.661525,3,0.000,0.000,0.000,0.003,0.000,0.000,0.032,15,56140
1788255276220533022,83.661554,2,0.000,0.000,0.000,0.001,0.000,0.000,0.012,3,56816
1788255276422619198,83.863641,3,0.028,0.004,0.017,0.002,0.000,0.000,0.063,7,56140
1788255276422658906,83.863680,2,0.000,0.000,0.000,0.000,0.000,0.000,0.014,27,56816
1788255276624564457,84.065586,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7,56140
1788255276624602995,84.065624,2,0.000,0.000,0.000,0.000,0.000,0.000,0.041,100,56816
1788255276826451999,84.267473,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56140
1788255276826485356,84.267506,2,0.000,0.000,0.000,0.000,0.000,0.000,0.026,100,56816
1788255277028313511,84.469335,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56140
1788255277028345334,84.469366,2,0.000,0.000,0.000,0.000,0.000,0.000,0.026,94,56816
1788255277230163435,84.671185,3,0.006,0.001,0.004,0.000,0.000,0.000,0.027,8,56140
1788255277230200619,84.671221,2,0.200,0.074,0.047,0.000,0.000,0.000,0.072,41,56816
1788255277432197348,84.873219,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56140
1788255277432227969,84.873249,2,0.000,0.000,0.000,0.000,0.000,0.000,0.041,92,56816
1788255277634176460,85.075198,3,0.000,0.000,0.000,0.003,0.000,0.000,0.082,9,56140
1788255277634214966,85.075236,2,0.056,0.038,0.004,0.000,0.000,0.000,0.030,90,56816
1788255277836186496,85.277208,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8,56140
1788255277836226163,85.277247,2,0.074,0.067,0.000,0.000,0.000,0.000,0.056,100,56816
1788255278037993818,85.479016,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56140
1788255278038018261,85.479039,2,0.000,0.000,0.000,0.000,0.000,0.000,0.026,100,56816
1788255278239794448,85.680816,3,0.000,0.000,0.000,0.004,0.000,0.000,0.063,0,56140
1788255278239824084,85.680845,2,0.000,0.000,0.000,0.006,0.000,0.000,0.151,56,56816
1788255278441612017,85.882633,3,0.000,0.000,0.000,0.000,0.000,0.000,0.032,17,56140
1788255278441637935,85.882659,2,0.086,0.014,0.066,0.000,0.000,0.000,0.039,19,56816
1788255278643532262,86.084553,3,0.160,0.022,0.109,0.000,0.000,0.000,0.053,9,56140
1788255278643567475,86.084588,2,0.625,0.109,0.511,0.000,0.000,0.000,0.057,25,56816
1788255278845467644,86.286489,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8,56140
1788255278845494962,86.286516,2,0.000,0.000,0.000,0.000,0.000,0.000,0.026,100,56816
1788255279047435080,86.488457,3,0.029,0.004,0.019,0.000,0.000,0.000,0.026,9,56140
1788255279047464348,86.488485,2,0.077,0.038,0.013,0.000,0.000,0.000,0.030,81,56816
1788255279249370970,86.690392,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56140
1788255279249405873,86.690427,2,0.069,0.063,0.000,0.000,0.000,0.000,0.041,100,56816
1788255279451222192,86.892244,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56140
1788255279451253435,86.892274,2,0.000,0.000,0.000,0.000,0.000,0.000,0.037,100,56816
1788255279653154209,87.094176,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56140
1788255279653184014,87.094205,2,0.000,0.000,0.000,0.000,0.000,0.000,0.086,81,56816
1788255279855187627,87.296209,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56140
1788255279855218651,87.296240,2,0.000,0.000,0.000,0.000,0.000,0.000,0.028,100,56816
1788255280057156001,87.498178,3,0.000,0.000,0.000,0.000,0.000,0.000,0.007,34,56140
1788255280057189132,87.498210,2,0.180,0.113,0.020,0.000,0.000,0.000,0.038,11,56816
