wall_time_ns,elapsed_s,gpu_index,physical_gpu_index,gpu_uuid,gpu_name,utilization_gpu_pct,utilization_mem_pct,memory_used_mb,memory_free_mb,memory_total_mb,memory_used_pct,power_w
1788255237888631433,42.343132,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,31,22,56675.00,25245.00,81920.00,69.1833,131.78
1788255238764651763,43.219152,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,55,1,57416.38,24503.62,81920.00,70.0883,85.81
1788255238764651763,43.219152,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,14,10,56675.00,25245.00,81920.00,69.1833,107.31
1788255239092214224,43.546715,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,76,7,57416.38,24503.62,81920.00,70.0883,115.12
1788255239092214224,43.546715,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,20,14,56675.00,25245.00,81920.00,69.1833,173.08
1788255239905071903,44.359572,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,86,10,57416.38,24503.62,81920.00,70.0883,115.71
1788255239905071903,44.359572,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,7,5,56675.00,25245.00,81920.00,69.1833,84.53
1788255240253395709,44.707897,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,59,9,57416.38,24503.62,81920.00,70.0883,114.20
1788255240253395709,44.707897,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,7,5,56675.00,25245.00,81920.00,69.1833,154.10
1788255241207061942,45.661562,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,7,5,57416.38,24503.62,81920.00,70.0883,111.51
1788255241207061942,45.661562,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,43,1,56675.00,25245.00,81920.00,69.1833,93.53
1788255242580021662,47.034523,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,48,15,57514.38,24405.62,81920.00,70.2080,414.36
1788255242580021662,47.034523,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,14,8,56675.00,25245.00,81920.00,69.1833,138.02
1788255243419506172,47.874007,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,37,7,57514.38,24405.62,81920.00,70.2080,115.39
1788255243419506172,47.874007,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,18,10,56675.00,25245.00,81920.00,69.1833,117.48
1788255243821894881,48.276396,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,23,2,57514.38,24405.62,81920.00,70.2080,111.51
1788255243821894881,48.276396,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,12,9,56675.00,25245.00,81920.00,69.1833,121.68
1788255244786620034,49.241121,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,40,24,57514.38,24405.62,81920.00,70.2080,195.57
1788255244786620034,49.241121,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,15,10,56675.00,25245.00,81920.00,69.1833,86.90
1788255245469337543,49.923838,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,108.50
1788255245469337543,49.923838,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,29,19,56691.00,25229.00,81920.00,69.2029,84.80
1788255246050624031,50.505125,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,6,5,57514.38,24405.62,81920.00,70.2080,108.50
1788255246050624031,50.505125,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,22,15,56691.00,25229.00,81920.00,69.2029,118.08
1788255246257376473,50.711877,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,108.50
1788255246257376473,50.711877,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,30,19,56691.00,25229.00,81920.00,69.2029,139.40
1788255246467517013,50.922018,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,108.22
1788255246467517013,50.922018,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,45,29,56691.00,25229.00,81920.00,69.2029,190.14
1788255246674544201,51.129045,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,2,0,57514.38,24405.62,81920.00,70.2080,85.72
1788255246674544201,51.129045,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,42,29,56691.00,25229.00,81920.00,69.2029,104.30
1788255247696887987,52.151389,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,8,2,57514.38,24405.62,81920.00,70.2080,116.30
1788255247696887987,52.151389,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,17,12,56691.00,25229.00,81920.00,69.2029,104.62
1788255248407961225,52.862462,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,16,7,57514.38,24405.62,81920.00,70.2080,111.78
1788255248407961225,52.862462,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,36,1,56691.00,25229.00,81920.00,69.2029,98.58
1788255249356855502,53.811356,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,82,4,57514.38,24405.62,81920.00,70.2080,147.32
1788255249356855502,53.811356,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,100,8,56691.00,25229.00,81920.00,69.2029,137.42
1788255250305717027,54.760217,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,74,26,57514.38,24405.62,81920.00,70.2080,193.03
1788255250305717027,54.760217,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,4,2,56691.00,25229.00,81920.00,69.2029,127.98
1788255250891268594,55.345769,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,81,6,57514.38,24405.62,81920.00,70.2080,135.47
1788255250891268594,55.345769,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,44,10,56709.00,25211.00,81920.00,69.2249,112.69
1788255251553893572,56.008394,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,79,17,57514.38,24405.62,81920.00,70.2080,147.20
1788255251553893572,56.008394,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,14,10,56709.00,25211.00,81920.00,69.2249,125.29
1788255252391954775,56.846455,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,4,2,57514.38,24405.62,81920.00,70.2080,111.30
1788255252391954775,56.846455,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,14,10,56709.00,25211.00,81920.00,69.2249,115.39
1788255253448752002,57.903253,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,41,4,57514.38,24405.62,81920.00,70.2080,114.79
1788255253448752002,57.903253,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,15,10,56709.00,25211.00,81920.00,69.2249,84.53
1788255254496459205,58.950960,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,56,17,57514.38,24405.62,81920.00,70.2080,115.71
1788255254496459205,58.950960,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,8,5,56709.00,25211.00,81920.00,69.2249,84.21
1788255255533418974,59.987920,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,151.35
1788255255533418974,59.987920,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,21,13,56729.00,25191.00,81920.00,69.2493,86.31
1788255257033259046,61.487760,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,22,16,57514.38,24405.62,81920.00,70.2080,115.97
1788255257033259046,61.487760,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,100,8,56729.00,25191.00,81920.00,69.2493,137.30
1788255258825841439,63.280342,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,86,10,57514.38,24405.62,81920.00,70.2080,115.71
1788255258825841439,63.280342,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,57,13,56729.00,25191.00,81920.00,69.2493,124.10
1788255259433560472,63.888061,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,3,2,57514.38,24405.62,81920.00,70.2080,112.10
1788255259433560472,63.888061,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,14,10,56729.00,25191.00,81920.00,69.2493,112.43
1788255260624860561,65.079361,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,3,1,57514.38,24405.62,81920.00,70.2080,115.97
1788255260624860561,65.079361,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,10,7,56729.00,25191.00,81920.00,69.2493,86.31
1788255261419182246,65.873683,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,62,8,57514.38,24405.62,81920.00,70.2080,115.97
1788255261419182246,65.873683,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,15,9,56729.00,25191.00,81920.00,69.2493,84.53
1788255262960626184,67.415127,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,68,15,57514.38,24405.62,81920.00,70.2080,184.68
1788255262960626184,67.415127,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,8,5,56729.00,25191.00,81920.00,69.2493,124.37
1788255264043015548,68.497516,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,3,2,57514.38,24405.62,81920.00,70.2080,147.20
1788255264043015548,68.497516,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,89,4,56777.00,25143.00,81920.00,69.3079,158.57
1788255265293203464,69.747704,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,26,19,57514.38,24405.62,81920.00,70.2080,129.17
1788255265293203464,69.747704,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,5,2,56777.00,25143.00,81920.00,69.3079,194.06
1788255266063175943,70.517677,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,87,7,57514.38,24405.62,81920.00,70.2080,139.67
1788255266063175943,70.517677,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,10,5,56805.00,25115.00,81920.00,69.3420,144.46
1788255266985628319,71.440129,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,51,7,57514.38,24405.62,81920.00,70.2080,132.51
1788255266985628319,71.440129,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56805.00,25115.00,81920.00,69.3420,87.22
1788255267442626925,71.897127,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,73,5,57514.38,24405.62,81920.00,70.2080,112.43
1788255267442626925,71.897127,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,15,10,56805.00,25115.00,81920.00,69.3420,112.69
1788255268360393521,72.814894,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,67,17,57514.38,24405.62,81920.00,70.2080,115.39
1788255268360393521,72.814894,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,7,5,56805.00,25115.00,81920.00,69.3420,112.43
1788255269619263456,74.073764,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,67,12,57514.38,24405.62,81920.00,70.2080,144.78
1788255269619263456,74.073764,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,17,10,56805.00,25115.00,81920.00,69.3420,84.21
1788255270604474628,75.058975,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,59,9,57514.38,24405.62,81920.00,70.2080,111.78
1788255270604474628,75.058975,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56805.00,25115.00,81920.00,69.3420,124.97
1788255271123649654,75.578150,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,53,1,57514.38,24405.62,81920.00,70.2080,116.30
1788255271123649654,75.578150,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,16,10,56805.00,25115.00,81920.00,69.3420,84.21
1788255271951707814,76.406208,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,113.28
1788255271951707814,76.406208,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,61,1,56805.00,25115.00,81920.00,69.3420,115.39
1788255273158442438,77.612943,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,100,8,57514.38,24405.62,81920.00,70.2080,118.72
1788255273158442438,77.612943,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,100,6,56837.00,25083.00,81920.00,69.3811,142.68
1788255273869061272,78.323562,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,74,26,57514.38,24405.62,81920.00,70.2080,413.45
1788255273869061272,78.323562,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,15,7,56837.00,25083.00,81920.00,69.3811,155.39
1788255275429458909,79.883959,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,31,5,57514.38,24405.62,81920.00,70.2080,115.97
1788255275429458909,79.883959,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,8,5,56839.00,25081.00,81920.00,69.3835,114.79
1788255277156506291,81.611007,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,41,5,57514.38,24405.62,81920.00,70.2080,115.97
1788255277156506291,81.611007,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,8,5,56839.00,25081.00,81920.00,69.3835,85.12
1788255277645831942,82.100332,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,90,8,57514.38,24405.62,81920.00,70.2080,117.81
1788255277645831942,82.100332,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,9,5,56839.00,25081.00,81920.00,69.3835,85.12
1788255278487976082,82.942477,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,19,9,57514.38,24405.62,81920.00,70.2080,115.51
1788255278487976082,82.942477,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,9,5,56839.00,25081.00,81920.00,69.3835,86.40
1788255279019001956,83.473503,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,81,5,57514.38,24405.62,81920.00,70.2080,119.32
1788255279019001956,83.473503,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,9,5,56839.00,25081.00,81920.00,69.3835,84.80
1788255279990918932,84.445420,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,11,7,57514.38,24405.62,81920.00,70.2080,112.43
1788255279990918932,84.445420,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,34,1,56839.00,25081.00,81920.00,69.3835,85.72
1788255281012042994,85.466543,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,100,1,57514.38,24405.62,81920.00,70.2080,115.71
1788255281012042994,85.466543,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,100,6,56875.00,25045.00,81920.00,69.4275,162.59
1788255282257830996,86.712332,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,100,4,57514.38,24405.62,81920.00,70.2080,172.35
1788255282257830996,86.712332,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56875.00,25045.00,81920.00,69.4275,114.08
1788255282761084305,87.215585,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,2,0,57514.38,24405.62,81920.00,70.2080,136.71
1788255282761084305,87.215585,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,5,2,56913.00,25007.00,81920.00,69.4739,114.52
1788255283417458373,87.871959,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,18,7,57514.38,24405.62,81920.00,70.2080,113.13
1788255283417458373,87.871959,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56913.00,25007.00,81920.00,69.4739,85.12
1788255284172468991,88.626970,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,84,7,57514.38,24405.62,81920.00,70.2080,142.68
1788255284172468991,88.626970,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,8,5,56913.00,25007.00,81920.00,69.4739,284.80
1788255285460812019,89.915313,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,43,16,57514.38,24405.62,81920.00,70.2080,132.92
1788255285460812019,89.915313,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,8,5,56913.00,25007.00,81920.00,69.4739,119.32
1788255286253259725,90.707761,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,25,4,57514.38,24405.62,81920.00,70.2080,113.13
1788255286253259725,90.707761,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,9,5,56913.00,25007.00,81920.00,69.4739,92.11
1788255286513014258,90.967515,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,113.13
1788255286513014258,90.967515,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,17,11,56913.00,25007.00,81920.00,69.4739,85.21
1788255287040850245,91.495351,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,26,2,57514.38,24405.62,81920.00,70.2080,116.10
1788255287040850245,91.495351,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,22,14,56913.00,25007.00,81920.00,69.4739,84.89
1788255287926252744,92.380754,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,77,2,57514.38,24405.62,81920.00,70.2080,118.20
1788255287926252744,92.380754,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56913.00,25007.00,81920.00,69.4739,84.89
1788255288823622163,93.278123,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,60,3,57514.38,24405.62,81920.00,70.2080,115.51
1788255288823622163,93.278123,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,100,4,56913.00,25007.00,81920.00,69.4739,117.01
1788255289994366632,94.448868,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,92,11,57514.38,24405.62,81920.00,70.2080,147.63
1788255289994366632,94.448868,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,6,3,56955.00,24965.00,81920.00,69.5251,114.52
1788255290593856402,95.048357,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,18,13,57514.38,24405.62,81920.00,70.2080,118.84
1788255290593856402,95.048357,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,12,5,56955.00,24965.00,81920.00,69.5251,115.24
1788255290929823948,95.384325,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,8,5,57514.38,24405.62,81920.00,70.2080,126.93
1788255290929823948,95.384325,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,12,5,56999.00,24921.00,81920.00,69.5789,143.00
1788255291194282190,95.648783,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,12,6,57514.38,24405.62,81920.00,70.2080,112.54
1788255291194282190,95.648783,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,18,8,56999.00,24921.00,81920.00,69.5789,225.11
1788255291547832897,96.002334,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,111.89
1788255291547832897,96.002334,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,114.32
1788255291776486910,96.230987,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,112.21
1788255291776486910,96.230987,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.89
1788255292003702620,96.458203,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255292003702620,96.458203,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.89
1788255292230026051,96.684527,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.38
1788255292230026051,96.684527,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.89
1788255292457445985,96.911947,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.38
1788255292457445985,96.911947,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.89
1788255292684627433,97.139128,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.38
1788255292684627433,97.139128,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.89
1788255292912420094,97.366920,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.38
1788255292912420094,97.366920,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.89
1788255293138355187,97.592856,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.47
1788255293138355187,97.592856,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255293353218795,97.807719,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.38
1788255293353218795,97.807719,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255293581856937,98.036358,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.38
1788255293581856937,98.036358,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255293805766443,98.260267,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.38
1788255293805766443,98.260267,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255294032644975,98.487146,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.38
1788255294032644975,98.487146,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255294266210854,98.720711,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.38
